time,leaf1 input packet rate,leaf1 output packet rate,leaf2 input packet rate,leaf2 output packet rate,leaf3 input packet rate,leaf3 output packet rate,leaf4 input packet rate,leaf4 output packet rate,leaf5 input packet rate,leaf5 output packet rate,leaf6 input packet rate,leaf6 output packet rate,leaf7 input packet rate,leaf7 output packet rate,leaf8 input packet rate,leaf8 output packet rate,spine1 input packet rate,spine1 output packet rate,spine2 input packet rate,spine2 output packet rate,spine3 input packet rate,spine3 output packet rate,spine4 input packet rate,spine4 output packet rate
1501867432380000000,,,1080755,1173665,,,,,,,,,,,,,,,,,,,,
1501867432382000000,,,1496044,395652,,,,,,,,,,,,,,,,,,,,
1501867432384000000,,,742597,946381,,,,,,,,,,,,,,,,,,,,
1501867432387000000,,,1060418,1299751,,,,,,,,,,,,,,,,,,,,
1501867432389000000,,,1121868,844721,,,,,,,,,,,,,,,,,,,,
1501867432391000000,,,970191,1334290,,,,,,,,,,,,,,,,,,,,
1501867432394000000,,,976390,970648,,,,,,,,,,,,,,,,,,,,
1501867432396000000,,,1154868,1438660,,,,,,,,,,,,,,,,,,,,
1501867432398000000,,,832729,1314064,,,,,,,,,,,,,,,,,,,,
1501867432400000000,,,766163,834118,,,,,,,,,,,,,,,,,,,,
1501867432403000000,,,1048530,1281639,,,,,,,,,,,,,,,,,,,,
1501867432405000000,,,871871,925871,,,,,,,,,,,,,,,,,,,,
1501867432407000000,,,613447,542362,,,,,,,,,,,,,,,,,,,,
1501867432410000000,,,996753,1188053,,,,,,,,,,,,,,,,,,,,
1501867432412000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867432414000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867432417000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867432419000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867432421000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867432424000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867432426000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867432428000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867432431000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867432433000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867432435000000,,,8363326,8184117,,,,,,,,,,,,,,,,,,,,
1501867432438000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867433418000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867433421000000,,,,,,,,,,,,,,,7,6,,,,,,,,
1501867433423000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867433425000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867433428000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867433430000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867433433000000,,,,,,,,,,,,,,,1095674,1124204,,,,,,,,
1501867433435000000,,,,,,,,,,,,,,,1755232,1121874,,,,,,,,
1501867433437000000,,,,,,,,,,,,,,,1645745,985037,,,,,,,,
1501867433440000000,,,,,,,,,,,,,,,1540193,671711,,,,,,,,
1501867433442000000,,,,,,,,,,,,,,,868528,557322,,,,,,,,
1501867433445000000,,,,,,,,,,,,,,,517405,703066,,,,,,,,
1501867433447000000,,,,,,,,,,,,,,,833118,1205407,,,,,,,,
1501867433449000000,,,,,,,,,,,,,,,869929,1178091,,,,,,,,
1501867433452000000,,,,,,,,,,,,,,,715581,843545,,,,,,,,
1501867433455000000,,,,,,,,,,,,,,,1198252,579297,,,,,,,,
1501867433457000000,,,,,,,,,,,,,,,441480,989719,,,,,,,,
1501867433459000000,,,,,,,,,,,,,,,1011486,733686,,,,,,,,
1501867433462000000,,,,,,,,,,,,,,,1085731,1504605,,,,,,,,
1501867433464000000,,,,,,,,,,,,,,,662621,1029620,,,,,,,,
1501867433467000000,,,,,,,,,,,,,,,792826,603591,,,,,,,,
1501867433469000000,,,,,,,,,,,,,,,741940,444798,,,,,,,,
1501867433472000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867433474000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867433478000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867433480000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867433482000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867433485000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867433487000000,,,,,,,,,,,,,,,347,2781,,,,,,,,
1501867433489000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867433491000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867433494000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867433496000000,,,,,,,,,,,,,,,6511647,8122564,,,,,,,,
1501867433498000000,,,,,,,,,,,,,,,7762660,7651482,,,,,,,,
1501867433729000000,,,,,,,,,,,,,,,,,,,0,0,,,,
1501867433732000000,,,,,,,,,,,,,,,,,,,8,6,,,,
1501867433734000000,,,,,,,,,,,,,,,,,,,1045214,617625,,,,
1501867433737000000,,,,,,,,,,,,,,,,,,,738775,288066,,,,
1501867433740000000,,,,,,,,,,,,,,,,,,,734647,1386815,,,,
1501867433743000000,,,,,,,,,,,,,,,,,,,1546192,621986,,,,
1501867433746000000,,,,,,,,,,,,,,,,,,,944196,742137,,,,
1501867433749000000,,,,,,,,,,,,,,,,,,,1304140,1064427,,,,
1501867433752000000,,,,,,,,,,,,,,,,,,,844168,1121496,,,,
1501867433754000000,,,,,,,,,,,,,,,,,,,1330691,973301,,,,
1501867433757000000,,,,,,,,,,,,,,,,,,,1,932393,,,,
1501867433760000000,,,,,,,,,,,,,,,,,,,1,1079045,,,,
1501867433764000000,,,,,,,,,,,,,,,,,,,1,873517,,,,
1501867433767000000,,,,,,,,,,,,,,,,,,,1,822416,,,,
1501867433770000000,,,,,,,,,,,,,,,,,,,684991,1078201,,,,
1501867433774000000,,,,,,,,,,,,,,,,,,,1023809,1383566,,,,
1501867433778000000,,,,,,,,,,,,,,,,,,,867734,814667,,,,
1501867433781000000,,,,,,,,,,,,,,,,,,,933426,940539,,,,
1501867433785000000,,,,,,,,,,,,,,,,,,,799302,533781,,,,
1501867433788000000,,,,,,,,,,,,,,,,,,,777938,782625,,,,
1501867433791000000,,,,,,,,,,,,,,,,,,,1124877,705839,,,,
1501867433793000000,,,,,,,0,0,,,,,,,,,,,,,,,,
1501867433794000000,,,,,,,,,,,,,,,,,,,730632,701675,,,,
1501867433796000000,,,,,,,7,6,,,,,,,,,,,,,,,,
1501867433797000000,,,,,,,,,,,,,,,,,,,1263091,523638,,,,
1501867433800000000,,,,,,,0,0,,,,,,,,,,,772913,852959,,,,
1501867433803000000,,,,,,,4336790,6600635,,,,,,,,,,,1287107,639233,,,,
1501867433806000000,,,,,,,0,0,,,,,,,,,,,1070134,665289,,,,
1501867433809000000,,,,,,,0,0,,,,,,,,,,,887662,1168771,,,,
1501867433812000000,,,,,,,936857,766827,,,,,,,,,,,773922,797397,,,,
1501867433815000000,,,,,,,,,,,,,,,,,,,615213,596086,,,,
1501867433816000000,,,,,,,699507,919443,,,,,,,,,,,,,,,,
1501867433818000000,,,,,,,,,,,,,,,,,,,993957,941881,,,,
1501867433820000000,,,,,,,629965,999716,,,,,,,,,,,557235,867201,,,,
1501867433823000000,,,,,,,,,,,,,,,,,,,704657,517386,,,,
1501867433824000000,,,,,,,816036,750676,,,,,,,,,,,,,,,,
1501867433826000000,,,,,,,,,,,,,,,,,,,1204046,832985,,,,
1501867433827000000,,,,,,,1077239,685146,,,,,,,,,,,,,,,,
1501867433828000000,,,,,,,,,,,,,,,,,,,1176761,870498,,,,
1501867433830000000,,,,,,,1384542,1023114,,,,,,,,,,,,,,,,
1501867433833000000,,,,,,,814007,867452,,,,,,,,,,,,,,,,
1501867433837000000,,,,,,,940049,933238,,,,,,,,,,,,,,,,
1501867433841000000,,,,,,,1275630,548765,,,,,,,,,,,,,,,,
1501867433844000000,,,,,,,585605,786899,,,,,,,,,,,,,,,,
1501867433847000000,,,,,,,1185255,1130695,,,,,,,,,,,,,,,,
1501867433850000000,,,,,,,831448,681856,,,,,,,,,,,,,,,,
1501867433853000000,,,,,,,0,0,,,,,,,,,,,,,,,,
1501867433856000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867433858000000,10,16,,,,,,,,,,,,,,,,,,,,,,
1501867433860000000,4011543,3031457,,,,,,,,,,,,,,,,,,,,,,
1501867433862000000,,,,,,,1358794,912973,,,,,,,,,,,,,,,,
1501867433863000000,3461340,3951950,,,,,,,,,,,,,,,,,,,,,,
1501867433865000000,0,0,,,,,1085783,1083797,,,,,,,,,,,,,,,,
1501867433867000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867433868000000,,,,,,,501738,592796,,,,,,,,,,,,,,,,
1501867433870000000,646593,1072124,,,,,,,,,,,,,,,,,,,,,,
1501867433872000000,602875,985574,,,,,0,0,,,,,,,,,,,,,,,,
1501867433874000000,1248787,865103,,,,,0,0,,,,,,,,,,,,,,,,
1501867433877000000,954020,1132732,,,,,0,0,,,,,,,,,,,,,,,,
1501867433879000000,616131,1044196,,,,,,,,,,,,,,,,,,,,,,
1501867433880000000,,,,,,,0,0,,,,,,,,,,,,,,,,
1501867433881000000,289477,739769,,,,,,,,,,,,,,,,,,,,,,
1501867433882000000,,,,,,,0,0,,,,,,,,,,,,,,,,
1501867433884000000,1386144,734121,,,,,,,,,,,,,,,,,,,,,,
1501867433885000000,,,,,,,0,0,,,,,,,,,,,,,,,,
1501867433886000000,621547,1547302,,,,,,,,,,,,,,,,,,,,,,
1501867433888000000,939592,1182387,,,,,1,1408,,,,,,,,,,,,,,,,
1501867433891000000,1070036,972904,,,,,,,,,,,,,,,,,,,,,,
1501867433892000000,,,,,,,1,1,,,,,,,,,,,,,,,,
1501867433893000000,1235634,938005,,,,,,,,,,,,,,,,,,,,,,
1501867433895000000,1367777,762286,,,,,,,,,,,,,,,,,,,,,,
1501867433896000000,,,,,,,0,0,,,,,,,,,,,,,,,,
1501867433898000000,791223,1055005,,,,,,,,,,,,,,,,,,,,,,
1501867433900000000,814988,951397,,,,,0,0,,,,,,,,,,,,,,,,
1501867433902000000,,,,,,,8346890,7521292,,,,,,,,,,,,,,,,
1501867433903000000,1387323,1002535,,,,,,,,,,,,,,,,,,,,,,
1501867433905000000,1058976,878491,,,,,,,,,,,,,,,,,,,,,,
1501867433906000000,,,,,,,0,0,,,,,,,,,,,,,,,,
1501867433907000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867433910000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867433912000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867433915000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867433918000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867433920000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867433923000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867433925000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867433928000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867433930000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867433932000000,8391034,8046979,,,,,,,,,,,,,,,,,,,,,,
1501867433934000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867434703000000,,,,,,,,,,,,,,,,,,,,,0,0,,
1501867434705000000,,,,,,,,,,,,,,,,,,,,,8,6,,
1501867434707000000,,,,,,,,,,,,,,,,,,,,,1181365,940568,,
1501867434710000000,,,,,,,,,,,,,,,,,,,,,973968,1072591,,
1501867434712000000,,,,,,,,,,,,,,,,,,,,,937334,1242381,,
1501867434715000000,,,,,,,,,,,,,,,,,,,,,760203,1368061,,
1501867434717000000,,,,,,,,,,,,,,,,,,,,,971098,973347,,
1501867434720000000,,,,,,,,,,,,,,,,,,,,,1434070,1157356,,
1501867434722000000,,,,,,,,,,,,,,,,,,,,,1314947,832620,,
1501867434725000000,,,,,,,,,,,,,,,,,,,,,839821,764393,,
1501867434727000000,,,,,,,,,,,,,,,,,,,,,1,891430,,
1501867434730000000,,,,,,,,,,,,,,,,,,,,,1,1071250,,
1501867434732000000,,,,,,,,,,,,,,,,,,,,,1,912591,,
1501867434734000000,,,,,,,,,,,,,,,,,,,,,1,1074010,,
1501867434737000000,,,,,,,,,,,,,,,,,,,,,548395,1275704,,
1501867434739000000,,,,,,,,,,,,,,,,,,,,,783760,583695,,
1501867434742000000,,,,,,,,,,,,,,,,,,,,,1127184,1177645,,
1501867434744000000,,,,,,,,,,,,,,,,,,,,,685914,828531,,
1501867434746000000,,,,,,,,,,,,,,,,,,,,,1296429,845067,,
1501867434749000000,,,,,,,,,,,,,,,,,,,,,1243541,712943,,
1501867434751000000,,,,,,,,,,,,,,,,,,,,,1222718,786558,,
1501867434755000000,,,,,,,,,,,,,,,,,,,,,1183606,461625,,
1501867434757000000,,,,,,,,,,,,,,,,,,,,,1147821,677252,,
1501867434759000000,,,,,,,,,,,,,,,,,,,,,924892,648525,,
1501867434761000000,,,,,,,,,,,,,,,,,,,,,835108,780169,,
1501867434764000000,,,,,,,,,,,,,,,,,,,,,1118548,829905,,
1501867434766000000,,,,,,,,,,,,,,,,,,,,,785731,654957,,
1501867434768000000,,,,,,,,,,,,,,,,,,,,,773007,582000,,
1501867434771000000,,,,,,,,,,,,,,,,,,,,,1224503,652586,,
1501867434773000000,,,,,,,,,,,,,,,,,,,,,1261035,556173,,
1501867434775000000,,,,,,,,,,,,,,,,,,,,,843239,713365,,
1501867434777000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867434778000000,,,,,,,,,,,,,,,,,,,,,577701,1200162,,
1501867434780000000,,,,,,,,,7,5,,,,,,,,,,,995731,440560,,
1501867434782000000,,,,,,,,,0,0,,,,,,,,,,,731455,1015675,,
1501867434785000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867434787000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867434789000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867434792000000,,,,,,,,,1939008,994487,,,,,,,,,,,,,,
1501867434794000000,,,,,,,,,1399532,1189542,,,,,,,,,,,,,,
1501867434796000000,,,,,,,,,1319036,753456,,,,,,,,,,,,,,
1501867434799000000,,,,,,,,,1377318,959125,,,,,,,,,,,,,,
1501867434801000000,,,,,,,,,531560,803044,,,,,,,,,,,,,,
1501867434803000000,,,,,,,,,782774,784067,,,,,,,,,,,,,,
1501867434806000000,,,,,,,,,701037,1131093,,,,,,,,,,,,,,
1501867434808000000,,,,,,,,,701942,726585,,,,,,,,,,,,,,
1501867434810000000,,,,,,,,,846197,1297062,,,,,,,,,,,,,,
1501867434813000000,,,,,,,,,713500,1243272,,,,,,,,,,,,,,
1501867434815000000,,,,,,,,,786900,1223356,,,,,,,,,,,,,,
1501867434817000000,,,,,,,,,461785,1184286,,,,,,,,,,,,,,
1501867434820000000,,,,,,,,,1029996,756823,,,,,,,,,,,,,,
1501867434822000000,,,,,,,,,906724,367410,,,,,,,,,,,,,,
1501867434824000000,,,,,,,,,464916,618324,,,,,,,,,,,,,,
1501867434827000000,,,,,,,,,457711,1044358,,,,,,,,,,,,,,
1501867434829000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867434831000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867434834000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867434836000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867434838000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867434841000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867434843000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867434845000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867434848000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867434850000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867434852000000,,,,,,,,,7396661,7460410,,,,,,,,,,,,,,
1501867434855000000,,,,,,,,,7679605,6960041,,,,,,,,,,,,,,
1501867435001000000,,,,,,,,,,,,,,,,,0,0,,,,,,
1501867435008000000,,,,,,,,,,,,,,,,,8,6,,,,,,
1501867435011000000,,,,,,,,,,,,,,,,,1069902,643167,,,,,,
1501867435013000000,,,,,,,,,,,,,,,,,985659,601605,,,,,,
1501867435016000000,,,,,,,,,,,,,,,,,866207,1244948,,,,,,
1501867435018000000,,,,,,,,,,,,,,,,,1130151,950893,,,,,,
1501867435021000000,,,,,,,,,,,,,,,,,682446,860546,,,,,,
1501867435023000000,,,,,,,,,,,,,,,,,875837,1065436,,,,,,
1501867435025000000,,,,,,,,,,,,,,,,,1168823,1084678,,,,,,
1501867435028000000,,,,,,,,,,,,,,,,,393957,1500518,,,,,,
1501867435030000000,,,,,,,,,,,,,,,,,7510050,682889,,,,,,
1501867435033000000,,,,,,,,,,,,,,,,,7110242,587836,,,,,,
1501867435035000000,,,,,,,,,,,,,,,,,1,1282460,,,,,,
1501867435038000000,,,,,,,,,,,,,,,,,1,1059459,,,,,,
1501867435040000000,,,,,,,,,,,,,,,,,771054,938346,,,,,,
1501867435042000000,,,,,,,,,,,,,,,,,921070,701395,,,,,,
1501867435044000000,,,,,,,,,,,,,,,,,996516,632376,,,,,,
1501867435047000000,,,,,,,,,,,,,,,,,750004,813878,,,,,,
1501867435049000000,,,,,,,,,,,,,,,,,995556,1937470,,,,,,
1501867435051000000,,,,,,,,,,,,,,,,,1188904,1400912,,,,,,
1501867435054000000,,,,,,,,,,,,,,,,,753870,1318809,,,,,,
1501867435056000000,,,,,,,,,,,,,,,,,958553,1376235,,,,,,
1501867435058000000,,,,,,,,,,,,,,,,,612668,1404149,,,,,,
1501867435061000000,,,,,,,,,,,,,,,,,780080,929266,,,,,,
1501867435063000000,,,,,,,,,,,,,,,,,932116,1515456,,,,,,
1501867435065000000,,,,,,,,,,,,,,,,,743374,940909,,,,,,
1501867435067000000,,,,,,,,,,,,,,,,,1031886,2188938,,,,,,
1501867435070000000,,,,,,,,,,,,,,,,,975524,2492258,,,,,,
1501867435072000000,,,,,,,,,,,,,,,,,1003837,2236887,,,,,,
1501867435074000000,,,,,,,,,,,,,,,,,769068,1452862,,,,,,
1501867435077000000,,,,,,,,,,,,,,,,,1127802,1095523,,,,,,
1501867435079000000,,,,,,,,,,,,,,,,,1124598,1749115,,,,,,
1501867435081000000,,,,,,,,,,,,,,,,,979037,1651557,,,,,,
1501867435084000000,,,,,,,,,,,,,,,,,673813,1541798,,,,,,
1501867435166000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867435168000000,,,,,7,5,,,,,,,,,,,,,,,,,,
1501867435171000000,,,,,3475423,4249028,,,,,,,,,,,,,,,,,,
1501867435173000000,,,,,2840104,3055446,,,,,,,,,,,,,,,,,,
1501867435176000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867435179000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867435181000000,,,,,683282,7510867,,,,,,,,,,,,,,,,,,
1501867435184000000,,,,,590583,7104207,,,,,,,,,,,,,,,,,,
1501867435187000000,,,,,1274993,1,,,,,,,,,,,,,,,,,,
1501867435194000000,,,,,1055819,1,,,,,,,,,,,,,,,,,,
1501867435202000000,,,,,930770,1,,,,,,,,,,,,,,,,,,
1501867435206000000,,,,,1070601,1,,,,,,,,,,,,,,,,,,
1501867435208000000,,,,,871651,1,,,,,,,,,,,,,,,,,,
1501867435211000000,,,,,826620,1,,,,,,,,,,,,,,,,,,
1501867435214000000,,,,,895503,1,,,,,,,,,,,,,,,,,,
1501867435216000000,,,,,1073907,1,,,,,,,,,,,,,,,,,,
1501867435219000000,,,,,909306,1,,,,,,,,,,,,,,,,,,
1501867435221000000,,,,,1082900,1,,,,,,,,,,,,,,,,,,
1501867435224000000,,,,,1032938,1,,,,,,,,,,,,,,,,,,
1501867435226000000,,,,,1071747,1,,,,,,,,,,,,,,,,,,
1501867435228000000,,,,,1006019,1,,,,,,,,,,,,,,,,,,
1501867435231000000,,,,,1136765,1,,,,,,,,,,,,,,,,,,
1501867435233000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867435235000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867435238000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867435240000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867435242000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867435245000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867435247000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867435249000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867435252000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867435254000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867435256000000,,,,,8308812,8209949,,,,,,,,,,,,,,,,,,
1501867435259000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867436380000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867436383000000,,,,,,,,,,,,,7,5,,,,,,,,,,
1501867436385000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867436388000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867436390000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867436392000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867436394000000,,,,,,,,,,,,,2198486,1025949,,,,,,,,,,
1501867436397000000,,,,,,,,,,,,,2493240,978519,,,,,,,,,,
1501867436399000000,,,,,,,,,,,,,2228905,1000436,,,,,,,,,,
1501867436401000000,,,,,,,,,,,,,1455412,765202,,,,,,,,,,
1501867436404000000,,,,,,,,,,,,,1172289,892422,,,,,,,,,,
1501867436406000000,,,,,,,,,,,,,790198,775194,,,,,,,,,,
1501867436408000000,,,,,,,,,,,,,598672,611945,,,,,,,,,,
1501867436410000000,,,,,,,,,,,,,943635,994529,,,,,,,,,,
1501867436413000000,,,,,,,,,,,,,657590,786374,,,,,,,,,,
1501867436415000000,,,,,,,,,,,,,579332,767722,,,,,,,,,,
1501867436417000000,,,,,,,,,,,,,649263,1225753,,,,,,,,,,
1501867436420000000,,,,,,,,,,,,,557527,1268171,,,,,,,,,,
1501867436422000000,,,,,,,,,,,,,348168,1191407,,,,,,,,,,
1501867436424000000,,,,,,,,,,,,,467929,1238893,,,,,,,,,,
1501867436426000000,,,,,,,,,,,,,492481,773259,,,,,,,,,,
1501867436429000000,,,,,,,,,,,,,862757,1053576,,,,,,,,,,
1501867436431000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867436433000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867436435000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867436438000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867436440000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867436442000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867436445000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867436446000000,,,,,,,,,,,,,,,,,,,,,,,0,0
1501867436447000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867436448000000,,,,,,,,,,,,,,,,,,,,,,,8,6
1501867436449000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867436451000000,,,,,,,,,,,,,0,0,,,,,,,,,1055380,790252
1501867436453000000,,,,,,,,,,,,,,,,,,,,,,,958910,819440
1501867436454000000,,,,,,,,,,,,,7885879,8188872,,,,,,,,,,
1501867436455000000,,,,,,,,,,,,,,,,,,,,,,,999021,1377493
1501867436456000000,,,,,,,,,,,,,7463484,8307061,,,,,,,,,,
1501867436458000000,,,,,,,,,,,,,,,,,,,,,,,877925,1065935
1501867436460000000,,,,,,,,,,,,,,,,,,,,,,,1281704,1055075
1501867436462000000,,,,,,,,,,,,,,,,,,,,,,,924498,873781
1501867436465000000,,,,,,,,,,,,,,,,,,,,,,,542416,605716
1501867436467000000,,,,,,,,,,,,,,,,,,,,,,,1178232,995102
1501867436470000000,,,,,,,,,,,,,,,,,,,,,,,1,1032398
1501867436472000000,,,,,,,,,,,,,,,,,,,,,,,1,1073620
1501867436474000000,,,,,,,,,,,,,,,,,,,,,,,1,1006905
1501867436477000000,,,,,,,,,,,,,,,,,,,,,,,1,1142972
1501867436479000000,,,,,,,,,,,,,,,,,,,,,,,0,0
1501867436482000000,,,,,,,,,,,,,,,,,,,,,,,916141,1362579
1501867436484000000,,,,,,,,,,,,,,,,,,,,,,,1092070,1087823
1501867436486000000,,,,,,,,,,,,,,,,,,,,,,,598685,512630
1501867436489000000,,,,,,,,,,,,,,,,,,,,,,,761792,1031128
1501867436491000000,,,,,,,,,,,,,,,,,,,,,,,368345,911584
1501867436494000000,,,,,,,,,,,,,,,,,,,,,,,613595,466965
1501867436496000000,,,,,,,,,,,,,,,,,,,,,,,1048176,451037
1501867436499000000,,,,,,,,,,,,,,,,,,,,,,,1085161,379012
1501867436501000000,,,,,,,,,,,,,,,,,,,,,,,1023963,697985
1501867436503000000,,,,,,,,,,,,,,,,,,,,,,,1301331,458675
1501867436505000000,,,,,,,,,,,,,,,,,,,,,,,769426,571552
1501867436508000000,,,,,,,,,,,,,,,,,,,,,,,1189046,347171
1501867436510000000,,,,,,,,,,,,,,,,,,,,,,,1233832,467981
1501867436512000000,,,,,,,,,,,,,,,,,,,,,,,776052,493023
1501867436515000000,,,,,,,,,,,,,,,,,,,,,,,1055600,864344
1501867436517000000,,,,,,,,,,,,,,,,,,,,,,,1508559,1088378
1501867436519000000,,,,,,,,,,,,,,,,,,,,,,,1026125,665047
1501867436522000000,,,,,,,,,,,,,,,,,,,,,,,605210,794998
1501867436524000000,,,,,,,,,,,,,,,,,,,,,,,442982,742040
1501867436602000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867436605000000,,,,,,,,,,,7,5,,,,,,,,,,,,
1501867436608000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867436610000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867436612000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867436616000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867436618000000,,,,,,,,,,,1401778,607807,,,,,,,,,,,,
1501867436620000000,,,,,,,,,,,921850,773798,,,,,,,,,,,,
1501867436623000000,,,,,,,,,,,1516840,935901,,,,,,,,,,,,
1501867436625000000,,,,,,,,,,,942543,750041,,,,,,,,,,,,
1501867436627000000,,,,,,,,,,,524867,1265314,,,,,,,,,,,,
1501867436630000000,,,,,,,,,,,848630,773937,,,,,,,,,,,,
1501867436632000000,,,,,,,,,,,646793,1277782,,,,,,,,,,,,
1501867436634000000,,,,,,,,,,,668465,1066525,,,,,,,,,,,,
1501867436637000000,,,,,,,,,,,676037,1142487,,,,,,,,,,,,
1501867436639000000,,,,,,,,,,,646496,922262,,,,,,,,,,,,
1501867436641000000,,,,,,,,,,,778066,837241,,,,,,,,,,,,
1501867436643000000,,,,,,,,,,,831892,1116121,,,,,,,,,,,,
1501867436646000000,,,,,,,,,,,377259,1083822,,,,,,,,,,,,
1501867436648000000,,,,,,,,,,,702077,1021852,,,,,,,,,,,,
1501867436650000000,,,,,,,,,,,460910,1294581,,,,,,,,,,,,
1501867436653000000,,,,,,,,,,,569444,767439,,,,,,,,,,,,
1501867436655000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867436657000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867436660000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867436662000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867436664000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867436666000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867436669000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867436679000000,,,,,,,,,,,0,0,,,,,,,,,,,,
